id,x,y
IMG4287_3,28.05265525,-72.01728035
IMG4288_5,87.96932192,-29.71728035
IMG4289_5,78.41932192,-41.81728035
IMG4290_4,-36.41401141,23.64938632
IMG4291_5,-88.50924951,129.2398625
IMG4292_3,6.952655251,22.48271965
IMG4293_3,-99.68067809,18.49700536
IMG4294_1,48.71932192,-16.11728035
IMG4295_1,-3.230678081,-66.61728035
IMG4296_1,-158.0806781,17.58271965
IMG4297_4,12.76932192,-73.23394702
IMG4298_1,28.21932192,-12.31728035
IMG4299_3,18.24432192,-40.46728035
IMG4300_5,39.41932192,-14.41728035
IMG4301_3,15.47932192,-75.33728035
IMG4302_2,51.81932192,-66.71728035
IMG4303_2,29.01932192,-74.08394702
IMG4304_5,42.31932192,8.68271965
IMG4305_5,35.83182192,5.83271965
IMG4306_4,33.71932192,6.18271965
IMG4307_4,19.31932192,-65.91728035
IMG4308_3,59.46932192,-55.86728035
IMG4309_1,-22.55567808,9.13271965
IMG4310_4,17.98598859,-2.483947017
IMG4311_4,37.57646478,-25.94585178
IMG4312_2,48.76932192,-19.36728035
IMG4313_3,-5.280678081,-63.21728035
IMG4314_5,-144.3806781,85.03271965
IMG4315_5,10.23932192,35.32271965
IMG4316_2,-91.41401141,18.84938632
IMG4317_2,84.96932192,-25.99228035
IMG4318_2,1.129321919,-68.79728035
IMG4319_2,-96.13067808,30.28271965
IMG4320_2,61.41932192,-65.41728035
IMG4321_5,-50.93067808,8.13271965
IMG4322_4,-37.06401141,22.43271965
IMG4323_2,38.01932192,-74.21728035
IMG4324_5,32.25932192,-23.63728035
IMG4325_4,-139.0056781,98.58271964
IMG4326_5,11.51932192,15.88271965
IMG4327_4,5.719321918,-67.41728035
IMG4328_4,-141.0806781,62.28271965
IMG4329_1,-3.730678082,-46.51728035
IMG4330_4,40.17932192,6.20271965
IMG4331_2,37.9970997,5.027164094
IMG4332_3,46.41932192,-65.21728035
IMG4333_2,-3.420678082,25.90271965
IMG4334_3,59.01932192,-17.98394702
IMG4335_4,65.11932192,-63.01728035
IMG4336_4,54.07646478,-14.04585178
IMG4337_2,46.31932192,-21.71728035
IMG4338_3,28.41932192,-71.08394702
IMG4339_5,-16.48067808,14.38271965
IMG4340_4,51.95265525,1.549386317
IMG4341_5,16.16932192,-63.91728035
IMG4342_5,66.41932192,-44.26728035
IMG4343_5,-29.65210665,19.72557679
IMG4344_5,-67.98067808,28.83271965
IMG4345_3,44.95265525,0.216052983
IMG4346_3,17.76932192,11.98271965
IMG4347_5,-25.10567808,31.28271965
IMG4348_5,49.51932192,0.28271965
IMG4349_5,1.285988585,28.81605298
IMG4350_2,-148.7140114,87.18271965
IMG4351_1,-125.7806781,41.74938632
IMG4352_4,29.01932192,-77.51728035
IMG4353_3,5.488071919,-67.58603035
IMG4354_3,-2.380678082,-61.71728035
IMG4355_2,42.31932192,-12.78394702
IMG4356_2,2.433607633,-69.61728035
IMG4357_5,-58.18067808,37.36271965
IMG4358_2,45.59932192,-0.47728035
IMG4359_3,-54.79178919,28.82716409
IMG4360_4,-10.98067808,19.58271965
IMG4361_4,7.364321919,-66.29228035
IMG4362_2,34.81932192,-27.16728035
IMG4363_2,4.139321918,26.68271965
IMG4364_1,61.04432192,-54.61728035
IMG4365_4,44.29432192,-0.04228035
IMG4366_1,-3.380678082,-44.16728035
IMG4367_1,57.26932192,-69.06728035
IMG4368_2,46.71932192,-61.98394702
IMG4369_4,56.71932192,-14.61728035
IMG4370_4,-52.33067808,19.63271965
IMG4371_1,49.74432192,-36.69228035
IMG4372_3,-95.48067808,107.9827196
IMG4373_1,39.59432192,4.68271965
IMG4374_3,19.01932192,5.58271965
IMG4375_3,48.81932192,10.38271965
IMG4376_2,19.55265525,1.08271965
IMG4377_1,79.46932192,-24.81728035
IMG4378_3,33.45265525,3.28271965
IMG4379_2,20.91932192,-0.61728035
IMG4380_4,45.95265525,1.616052983
IMG4381_5,14.57932192,-61.23728035
IMG4382_4,51.91932192,-28.91728035
IMG4383_3,-18.48067808,27.34938632
IMG4384_3,6.952655252,24.99938632
IMG4385_4,20.17646478,-69.30299464
IMG4386_3,44.51932192,12.98271965
IMG4387_1,-105.7806781,87.58271965
IMG4388_5,13.66932192,31.69938632
IMG4389_5,-72.58067808,38.88271965
IMG4390_3,31.85682192,4.24521965
IMG4391_5,7.019321919,42.38271965
IMG4392_1,-83.33067808,56.23271965
IMG4393_4,24.31932192,-66.71728035
IMG4394_4,-103.4473448,20.11605298
IMG4395_4,54.26932192,-12.86728035
IMG4396_3,-53.46067808,32.74271965
IMG4397_4,-27.61401141,33.21605298
IMG4398_3,21.21932192,-79.01728035
IMG4399_1,45.29075049,-17.04585178
IMG4400_5,-127.1806781,113.5627196
IMG4401_4,44.78598859,-52.58394702
IMG4402_3,-29.24734475,16.44938632
IMG4403_4,3.279321919,-68.79728035
IMG4404_2,-5.680678082,28.38271965
IMG4405_4,-129.3806781,72.08271965
IMG4406_2,57.35265525,-66.61728035
IMG4407_1,14.01932192,27.03271965
IMG4408_4,44.55265525,9.516052983
IMG4409_2,48.61932192,-55.88394702
IMG4410_1,43.81932192,-65.21728035
IMG4411_5,3.019321919,25.58271965
IMG4412_2,-2.780678082,32.63271965
IMG4413_4,11.51932192,15.88271965
IMG4414_2,-82.31401141,59.88271965
IMG4415_2,-98.61401142,19.54938632
IMG4416_5,0.519321919,-60.08394702
IMG4417_4,-37.45567808,-7.36728035
IMG4418_5,21.91932192,2.38271965
IMG4419_3,-9.700678081,35.44271965
IMG4420_1,44.21932192,-19.91728035
IMG4421_1,49.81932192,2.63271965
IMG4422_2,-47.14734475,-2.81728035
IMG4423_4,-129.0806781,106.6577196
IMG4424_2,43.07932192,-66.13728035
IMG4425_3,52.31932192,3.649386317
IMG4426_5,8.219321919,41.48271965
IMG4427_3,-115.3473448,87.04938632
IMG4428_5,7.919321919,-66.12978035
IMG4429_2,48.16932192,2.93271965
IMG4430_4,43.98598859,7.18271965
IMG4431_1,14.95265525,-43.55061368
IMG4432_3,12.91932192,-66.71728035
IMG4433_5,-90.44734475,20.21605298
IMG4434_3,-126.3806781,89.08271965
IMG4435_5,60.61932192,-67.15061368
