id,x,y
IMG4287_3,28.11471984801082,-72.34413329081775
IMG4288_5,87.96932192,-29.71728035
IMG4289_5,75.26222082524986,-45.859603771120604
IMG4290_4,-30.00681117619563,23.39267337088945
IMG4291_5,-88.50924951,129.2398625
IMG4292_3,6.952655251,22.48271965
IMG4293_3,-99.68067809,18.49700536
IMG4294_1,48.71932192,-16.11728035
IMG4295_1,-4.343051010816001,-66.5749073600694
IMG4296_1,-159.41453429321314,18.602596144776243
IMG4297_4,11.781521313209334,-69.52288223906602
IMG4298_1,28.21932192,-12.31728035
IMG4299_3,18.24432192,-40.46728035
IMG4300_5,39.41932192,-14.41728035
IMG4301_3,15.47932192,-75.33728035
IMG4302_2,51.81932192,-66.71728035
IMG4303_2,28.643468017092896,-70.82127002270953
IMG4304_5,42.31932192,8.68271965
IMG4305_5,40.349730019805264,4.434162334424437
IMG4306_4,33.71932192,6.18271965
IMG4307_4,19.31932192,-65.91728035
IMG4308_3,61.98764649546583,-53.07238115765776
IMG4309_1,-26.01236186729589,14.099235148061325
IMG4310_4,17.98598859,-2.4839470169999998
IMG4311_4,37.57646478,-25.94585178
IMG4312_2,50.633396959953835,-19.22611148885221
IMG4313_3,-5.2806780810000005,-63.21728035
IMG4314_5,-144.38067809999998,85.03271965
IMG4315_5,10.23932192,35.32271965
IMG4316_2,-91.41401141,18.84938632
IMG4317_2,84.96932192,-25.99228035
IMG4318_2,1.1293219190000001,-68.79728035
IMG4319_2,-99.46523197629718,33.28109892967129
IMG4320_2,61.41932192,-65.41728035
IMG4321_5,-50.93067808,8.13271965
IMG4322_4,-39.98076976168174,24.01204990845536
IMG4323_2,38.01932192,-74.21728035
IMG4324_5,31.115810740491995,-24.976567166403445
IMG4325_4,-139.00567809999998,98.58271964
IMG4326_5,11.51932192,15.88271965
IMG4327_4,5.7193219179999994,-67.41728035
IMG4328_4,-141.0806781,62.28271965
IMG4329_1,-3.730678082,-46.51728035
IMG4330_4,40.95531326419844,4.313406007669385
IMG4331_2,39.48588953125637,3.5654205329236803
