id,x,y
IMG4287_3,29.695821360000313,-73.10644398852581
IMG4288_5,89.82896847217559,-26.527123099975107
IMG4289_5,78.41932192,-41.81728035
IMG4290_4,-35.21198266765585,24.403823346383724
IMG4291_5,-86.37440359366069,128.02025890753404
IMG4292_3,6.053201734932942,23.43926008581721
IMG4293_3,-99.68067809,18.49700536
IMG4294_1,48.71932192,-16.11728035
IMG4295_1,-3.758008217456716,-66.32820497625528
IMG4296_1,-159.07939334058415,18.125733406905827
IMG4297_4,12.76932192,-73.23394702
IMG4298_1,28.21932192,-12.31728035
IMG4299_3,16.157540400020228,-39.71805792187894
IMG4300_5,39.41932192,-14.41728035
IMG4301_3,15.47932192,-75.33728035
IMG4302_2,53.028228649873824,-69.07755144610283
IMG4303_2,27.41963253506645,-70.71472766636347
IMG4304_5,39.27733577156909,3.8341046295644152
IMG4305_5,37.442733462694264,5.452499446599305
IMG4306_4,34.3762875630233,3.571466956429352
IMG4307_4,18.2199793591034,-64.41718757750213
IMG4308_3,58.91505826734799,-56.17679762578684
IMG4309_1,-23.706264228686194,9.886364909968123
IMG4310_4,21.199926706872,-1.6905886750434111
IMG4311_4,40.94353432299337,-26.61982494981052
IMG4312_2,48.39780959793816,-18.890566589994776
IMG4313_3,-7.552130955764491,-63.28563521138535
IMG4314_5,-143.4436130912299,81.32937961126613
IMG4315_5,11.663898856472176,35.20422266895759
IMG4316_2,-93.11653208673013,22.215163234179855
IMG4317_2,84.96932192,-25.99228035
IMG4318_2,1.1293219190000001,-68.79728035
IMG4319_2,-98.20808004299533,33.01950508240854
IMG4320_2,61.320127869041535,-64.9961188622479
IMG4321_5,-50.93067808,8.13271965
IMG4322_4,-39.42788526423425,22.916656337626165
IMG4323_2,38.57799838804027,-76.42997179706127
IMG4324_5,32.03763996548329,-24.462908419659417
IMG4325_4,-140.35787078086392,97.87867547589045
IMG4326_5,11.51932192,15.88271965
IMG4327_4,5.55804845319836,-69.1404192826771
IMG4328_4,-142.39830453721595,61.81002049596656
IMG4329_1,-0.8817182759350475,-43.34772984327672
IMG4330_4,40.936155112445405,4.554686224982981
IMG4331_2,40.61652343720174,3.376953775476313
IMG4332_3,46.41932192,-65.21728035
IMG4333_2,-4.335332476638074,24.76961433113957
IMG4334_3,58.38180913642615,-20.185796888530152
IMG4335_4,64.09816880638992,-63.55583391511647
IMG4336_4,55.85237442312483,-14.178111631417554
IMG4337_2,44.522232680394005,-20.73969878363715
IMG4338_3,29.125177300208104,-69.06857316597751
IMG4339_5,-16.48067808,14.38271965
IMG4340_4,51.479523491823315,1.5148714930234752
IMG4341_5,15.585614781482647,-61.76936058464671
IMG4342_5,65.62312549295217,-45.19330303824337
IMG4343_5,-32.42974420823291,21.574077802060714
IMG4344_5,-67.98067808,28.83271965
IMG4345_3,44.914262149154965,0.3922109076960885
IMG4346_3,16.64865164159512,11.210561477052888
IMG4347_5,-24.924755497631292,35.13534106529883
IMG4348_5,48.773237226220544,-0.33738947583180817
IMG4349_5,0.2706655197787747,28.35515202408141
IMG4350_2,-145.80240663667325,83.55431966332243
IMG4351_1,-123.67193895336572,41.37277298383511
IMG4352_4,29.705250547832687,-76.51952380674253
IMG4353_3,9.20984786992054,-66.87235591738465
IMG4354_3,-2.3806780819999998,-61.71728035
IMG4355_2,42.31932192,-12.78394702
IMG4356_2,-0.08553038226392884,-65.57618824380516
IMG4357_5,-58.01207711126561,38.47453978635306
IMG4358_2,46.36494299766191,-1.0520297243764403
IMG4359_3,-54.79178919,28.82716409
IMG4360_4,-10.98067808,19.58271965
IMG4361_4,6.34860740455236,-67.08744614430863
IMG4362_2,35.83109721163892,-27.1282718424882
IMG4363_2,4.139321918,26.68271965
IMG4364_1,59.803316594207665,-53.99203246401698
IMG4365_4,44.524146804911055,0.2541218719507208
IMG4366_1,-2.49106687984457,-45.24270174102909
IMG4367_1,57.24066581291471,-69.75268564851024
IMG4368_2,46.71932192,-61.98394702
IMG4369_4,56.80190736353893,-14.200400955576322
IMG4370_4,-48.9756223356548,18.7709494818773
IMG4371_1,49.74432192,-36.69228035
IMG4372_3,-94.83303067208543,106.57465272564104
IMG4373_1,38.5046354683356,4.93500649177526
IMG4374_3,15.178854672735664,6.067646354243934
IMG4375_3,47.86833087624243,9.14836315633708
IMG4376_2,22.620717558801644,-0.6039906770583777
IMG4377_1,79.35178202861442,-25.81088880274404
IMG4378_3,32.259578943797266,2.123294684633512
IMG4379_2,22.608360975632777,-0.4149440843201469
IMG4380_4,48.312139405985114,4.157296782959825
IMG4381_5,14.028466381112358,-60.65884615285626
IMG4382_4,51.91932192,-28.91728035
IMG4383_3,-18.48067808,27.34938632
IMG4384_3,6.9526552520000005,24.99938632
IMG4385_4,20.599961137474835,-70.37735241038425
IMG4386_3,44.51932192,12.98271965
IMG4387_1,-105.7806781,87.58271965
IMG4388_5,16.49109747351877,31.23338383563649
IMG4389_5,-72.58067808,38.88271965
IMG4390_3,30.412797903464945,3.8724551918707926
IMG4391_5,7.7664296948629215,42.2366341523121
IMG4392_1,-83.33067808,56.23271965
IMG4393_4,22.061801586493317,-65.77481922622592
IMG4394_4,-103.4473448,20.11605298
IMG4395_4,54.298138148622954,-12.815681997252193
IMG4396_3,-54.35099961756776,31.540826082209456
IMG4397_4,-27.61401141,33.21605298
IMG4398_3,21.21932192,-79.01728035
IMG4399_1,45.08710356299957,-16.62382794386556
IMG4400_5,-122.58999214665556,112.47583141010094
IMG4401_4,45.39108052492972,-51.32131219763709
IMG4402_3,-29.24734475,16.44938632
IMG4403_4,3.2793219189999996,-68.79728035
IMG4404_2,-6.918652550568584,24.68809156330992
IMG4405_4,-126.15569120015627,73.44592419050474
IMG4406_2,59.73451912375115,-65.78259195444029
IMG4407_1,14.24233127792271,26.959993854666646
IMG4408_4,44.10252674138915,10.039157555581811
IMG4409_2,48.07235068940828,-56.81399155836595
IMG4410_1,42.80706107764561,-65.59679661104762
IMG4411_5,-0.33506872925281017,28.300735298005172
IMG4412_2,-3.071342690901878,32.63531288111573
IMG4413_4,8.549060404385617,19.17734732441655
IMG4414_2,-82.42520165586453,59.12989107792136
IMG4415_2,-101.51297432603076,17.982995892499517
IMG4416_5,0.519321919,-60.08394702
IMG4417_4,-37.45567808,-7.36728035
IMG4418_5,20.559504524272743,-3.8093648132222824
IMG4419_3,-8.394077934640062,36.360045632444425
IMG4420_1,43.446694211925255,-20.919836202435672
IMG4421_1,48.74350122658242,2.9841769872263644
IMG4422_2,-47.14734475,-2.81728035
IMG4423_4,-129.67904511834038,108.57088918896012
IMG4424_2,46.336922692423,-65.49614236740898
IMG4425_3,51.974296243056905,3.356753698497345
IMG4426_5,8.464036323198773,40.40667751486943
IMG4427_3,-114.32591091144144,84.05434511338899
IMG4428_5,9.723683566277971,-66.94466442628399
IMG4429_2,48.65756477471321,5.0530627797883225
IMG4430_4,45.44491709630996,6.260818459734382
IMG4431_1,16.37009867610118,-45.6886475628185
IMG4432_3,12.91932192,-66.71728035
IMG4433_5,-88.75812044383497,20.97098733649388
IMG4434_3,-126.3806781,89.08271965
IMG4435_5,60.61932192,-67.15061368
IMG4436_5,34.61390805128884,-24.782458724710786
IMG4437_3,2.872446028652971,39.46901083547146
IMG4438_2,17.454438988174733,-61.60022309481912
IMG4439_4,42.20892548387182,7.669438595257574
IMG4440_4,-118.08302588921897,97.92329241416161
IMG4441_3,39.41932192,-42.71728035
IMG4442_5,58.26050850033941,-54.641782538965934
IMG4443_4,45.37213592996816,-17.72914915328858
IMG4444_5,-99.80882457339914,36.36628397444497
IMG4445_3,16.949626172764752,-39.61554329825684
IMG4446_5,-5.743236214183265,36.35880867942412
IMG4447_4,20.455726457648737,-65.5771733392934
IMG4448_3,-163.7806781,78.38271965
IMG4449_3,14.834486120376944,27.031057350482197
IMG4450_3,17.61932192,6.416052982999999
IMG4451_2,35.06828817867053,4.505311316324114
IMG4452_1,8.336814049739985,-66.44869403249484
IMG4453_2,-96.38629163901336,100.39795752365171
IMG4454_2,-89.08630084556013,101.51357567061524
IMG4455_3,54.55932192,-60.50728035
IMG4456_2,35.47424398085021,-23.35652245935966
IMG4457_3,-13.98067808,10.38271965
IMG4458_1,-44.79661206727117,41.5014526283593
IMG4459_3,-48.88067808,34.18271965
IMG4460_1,63.41932192,-65.31728035
IMG4461_3,18.013452108051297,27.237014079247633
IMG4462_3,43.369689958000045,-55.72424608005824
IMG4463_1,28.245405116056993,-72.30324244730433
IMG4464_3,-49.164710941313,-1.487797123778918
IMG4465_3,-57.793289088167676,24.962364139727867
