id,x,y
IMG3914_4,23.41932192,1.38271965
IMG2810_3,55.51932192,-47.51728035
IMG3622_3,51.81932192,-9.41728035
IMG3732_2,-55.98067808,66.08271965
IMG3927_2,29.81932192,3.08271965
IMG2774_3,8.719321919,23.48271965
IMG3166_4,-3.380678082,-68.31728035
IMG3691_1,15.71932192,30.78271965
IMG3750_3,33.51932192,-22.01728035
IMG3312_2,53.71932192,-12.11728035
IMG4082_3,23.41932192,-74.21728035
IMG3072_1,-4.580678082,-48.01728035
IMG2814_3,-101.7806781,107.1827196
IMG3810_1,-132.3806781,111.0827196
IMG3747_5,-122.0806781,43.68271965
IMG3415_3,64.71932192,-42.01728035
IMG2899_1,-101.0806781,11.48271965
IMG3255_3,26.51932192,-18.81728035
IMG3483_1,65.61932192,-59.21728035
IMG2835_2,30.71932192,-72.51728035
IMG3604_5,-82.78067808,109.0827196
IMG3028_1,38.91932192,4.38271965
IMG3979_3,53.41932192,-11.01728035
IMG3471_2,-51.78067808,38.78271965
IMG3525_3,-31.28067808,38.98271965
IMG3606_5,-82.88067808,107.2827196
IMG3324_1,38.01932192,2.98271965
IMG4126_5,35.91932192,-27.91728035
IMG3281_3,12.71932192,-75.31728035
IMG3679_5,44.81932192,-81.71728035
IMG3101_4,16.61932192,-66.41728035
IMG4148_5,-9.280678081,28.78271965
IMG3364_4,-102.9806781,138.3827196
IMG4099_5,57.41932192,-67.41728035
IMG3486_4,-25.88067808,55.88271965
IMG3016_3,40.51932192,5.18271965
IMG4214_1,16.11932192,23.98271965
IMG3234_2,20.21932192,-65.71728035
IMG3644_3,53.61932192,-14.41728035
IMG4000_2,46.11932192,-21.51728035
IMG3512_3,-55.98067808,17.78271965
IMG2834_3,7.419321918,19.98271965
IMG3937_5,-9.380678081,27.88271965
IMG2752_3,26.71932192,-73.31728035
IMG3226_4,-32.38067808,56.48271965
IMG3018_1,78.41932192,-41.81728035
IMG3143_4,8.919321918,32.38271965
IMG4211_2,-60.88067808,31.28271965
IMG3842_2,40.81932192,8.38271965
IMG3493_4,58.71932192,-12.61728035
IMG3235_5,-26.18067808,8.98271965
IMG3387_3,-113.7806781,53.28271965
IMG4109_3,63.41932192,-57.31728035
IMG3868_2,1.819321919,-72.11728035
IMG3666_5,19.21932192,27.68271965
IMG3636_4,-53.18067808,32.48271965
IMG3706_1,-102.0806781,14.28271965
IMG2877_1,-152.3806781,19.38271965
IMG4081_2,56.31932192,-63.91728035
IMG3941_4,19.01932192,-76.41728035
IMG3408_2,54.41932192,3.28271965
IMG3771_2,44.31932192,-79.11728035
IMG3064_1,10.01932192,34.28271965
IMG3203_1,28.61932192,-70.01728035
IMG3589_3,10.51932192,23.88271965
IMG3232_3,3.719321919,24.68271965
IMG2819_1,20.71932192,-78.41728035
IMG2809_2,68.31932192,-61.91728035
IMG3761_5,68.01932192,-63.61728035
IMG3360_1,3.919321918,-64.71728035
IMG3986_1,-126.2806781,68.28271965
IMG4091_1,-10.08067808,-9.01728035
IMG2891_4,74.71932192,-34.81728035
IMG3836_2,22.21932192,-63.31728035
IMG2909_1,-19.38067808,23.18271965
IMG3050_5,-3.680678081,33.28271965
IMG3531_4,-91.18067808,21.88271965
IMG3905_4,-11.98067808,-6.117280351
IMG3510_3,77.31932192,-40.61728035
IMG3975_1,61.21932192,-68.01728035
IMG4168_1,30.31932192,-74.01728035
IMG2975_5,-96.28067808,14.08271965
IMG2941_1,4.719321919,-66.21728035
IMG3648_2,-5.280678081,-63.21728035
IMG3084_5,16.91932192,13.68271965
IMG3135_5,-35.58067808,66.08271965
IMG3458_1,42.01932192,-58.81728035
IMG3631_4,15.31932192,31.78271965
IMG3592_3,44.71932192,9.78271965
IMG3656_1,66.51932192,-44.01728035
IMG3246_3,-2.480678081,-71.91728035
IMG4138_5,45.11932192,-11.21728035
IMG3306_1,-149.7806781,30.88271965
IMG3037_3,53.31932192,-47.81728035
IMG4008_2,-54.08067808,32.68271965
IMG3812_2,7.019321919,42.38271965
IMG3109_4,4.519321918,-70.71728035
IMG2988_2,-70.98067808,34.18271965
IMG3290_4,76.81932192,-49.51728035
IMG3677_3,22.01932192,-71.71728035
IMG3363_3,39.51932192,4.48271965
IMG3081_2,5.619321918,-69.21728035
IMG4096_4,-96.98067808,45.28271965
IMG4072_1,21.01932192,-63.91728035
IMG3100_4,8.019321919,22.98271965
IMG3104_2,-14.68067808,0.98271965
IMG3727_4,3.419321918,30.58271965
IMG3455_3,47.81932192,-61.01728035
IMG4228_2,8.419321918,18.88271965
IMG3634_3,7.119321918,20.68271965
IMG3202_2,-1.180678082,33.48271965
IMG2754_5,46.91932192,-69.41728035
IMG3859_3,9.819321919,31.38271965
IMG2833_5,44.91932192,11.88271965
IMG3423_5,5.119321918,-25.01728035
IMG3398_5,81.11932192,-28.41728035
IMG3240_4,25.21932192,-40.91728035
IMG2907_2,18.61932192,-62.01728035
IMG3280_4,11.11932192,-62.81728035
IMG3661_4,56.81932192,-16.31728035
IMG3573_1,81.11932192,-18.11728035
IMG4201_3,4.919321918,36.68271965
IMG3068_1,55.91932192,-14.21728035
IMG3543_2,17.71932192,-34.11728035
IMG3759_4,14.51932192,-57.41728035
IMG3238_5,-0.380678081,-65.71728035
IMG3819_1,31.11932192,-74.91728035
IMG3300_2,-40.48067808,22.18271965
IMG3809_5,-1.280678082,36.88271965
IMG4240_2,-111.8806781,125.6827196
IMG3977_3,-102.0806781,96.88271965
IMG3767_2,64.71932192,-24.91728035
IMG2872_1,20.11932192,-67.11728035
IMG4159_1,-67.48067808,30.98271965
IMG3746_1,-58.78067808,34.68271965
IMG3689_4,2.419321919,40.58271965
IMG3565_4,-127.7806781,104.9827196
IMG3022_5,65.31932192,-32.51728035
IMG3605_1,10.11932192,-65.91728035
IMG3852_1,50.21932192,-18.51728035
IMG4184_2,18.01932192,-42.81728035
IMG3459_4,1.219321918,-67.31728035
IMG3847_3,47.51932192,-36.51728035
IMG3538_1,-85.38067808,56.68271965
IMG4229_2,50.41932192,-48.71728035
IMG3083_4,35.31932192,-26.91728035
IMG3888_3,23.21932192,-3.81728035
IMG3647_3,12.71932192,31.58271965
IMG2946_4,56.01932192,-11.71728035
IMG3594_5,50.51932192,-17.51728035
IMG2816_5,56.81932192,-10.21728035
IMG2749_4,38.91932192,8.08271965
IMG3642_1,-132.8806781,87.28271965
IMG3840_5,27.61932192,-72.11728035
IMG2876_2,9.419321918,10.38271965
IMG2847_2,31.41932192,-74.61728035
IMG3460_2,74.11932192,-25.61728035
IMG2933_1,75.61932192,-26.41728035
IMG3055_1,17.41932192,-65.81728035
IMG2966_5,37.71932192,-25.81728035
IMG3989_2,48.11932192,-13.91728035
IMG3673_5,17.01932192,-39.01728035
IMG3737_3,-13.58067808,21.78271965
IMG3029_3,-138.0806781,107.3827196
IMG3683_3,58.31932192,-17.11728035
IMG3637_5,44.31932192,-53.81728035
IMG3770_5,39.71932192,7.982719649
IMG3659_3,33.41932192,-23.61728035
IMG3446_1,-135.0806781,90.18271965
IMG3274_5,-20.98067808,26.18271965
IMG3682_2,-125.4806781,64.08271965
IMG3610_5,47.31932192,4.08271965
IMG3416_2,55.71932192,-45.21728035
IMG3808_4,12.71932192,-43.01728035
IMG3815_3,59.01932192,-65.01728035
IMG3058_4,13.91932192,28.38271965
IMG3230_4,89.21932192,-35.11728035
IMG3405_5,31.21932192,-73.01728035
IMG4011_4,40.41932192,-21.01728035
IMG2811_4,-73.88067808,123.5827196
IMG3144_3,33.01932192,3.88271965
IMG4060_4,32.21932192,-25.91728035
IMG3949_3,47.51932192,-52.71728035
IMG3922_5,31.61932192,-13.71728035
IMG4031_2,25.91932192,-74.51728035
IMG3724_3,50.31932192,-17.11728035
IMG2795_5,-14.98067808,-2.717280351
IMG2982_4,42.31932192,-20.51728035
IMG3350_1,11.81932192,-67.21728035
IMG3635_1,-141.0806781,62.28271965
IMG3248_4,70.81932192,-28.41728035
IMG3336_4,13.51932192,29.38271965
IMG2926_2,-95.28067808,61.48271965
IMG2838_1,-102.6806781,17.38271965
IMG3967_4,62.21932192,-47.41728035
IMG3871_2,-128.3806781,66.98271965
IMG2960_1,31.81932192,4.78271965
IMG3328_4,-0.780678081,-21.31728035
IMG3077_5,55.71932192,-11.21728035
IMG3721_2,31.21932192,2.98271965
IMG3033_1,35.11932192,5.88271965
IMG4225_2,16.31932192,-64.91728035
IMG3962_1,32.11932192,-26.01728035
IMG3564_5,-68.58067808,97.88271965
IMG3137_2,68.11932192,-60.91728035
IMG4087_5,6.419321919,-64.31728035
IMG3117_2,48.01932192,10.38271965
IMG4216_5,18.01932192,13.48271965
IMG3955_3,-0.880678081,-71.01728035
IMG3142_5,25.41932192,-8.01728035
IMG3617_2,35.71932192,6.88271965
IMG3169_1,21.51932192,-64.91728035
IMG2940_5,-60.38067808,67.58271965
IMG3375_4,28.11932192,-73.01728035
IMG3693_2,15.21932192,24.58271965
IMG3813_2,-51.68067808,46.08271965
IMG3611_4,8.519321918,33.38271965
IMG3660_1,-30.18067808,57.48271965
IMG3881_2,-111.6806781,91.58271965
IMG3171_4,-66.18067808,86.88271965
IMG3288_1,44.11932192,7.48271965
IMG4049_1,-124.4806781,113.0827196
IMG3490_2,51.11932192,7.08271965
IMG2981_2,7.619321919,33.38271965
IMG2759_2,10.91932192,24.68271965
IMG3173_5,32.31932192,2.98271965
IMG3612_2,18.51932192,24.78271965
IMG3992_1,51.81932192,-0.11728035
IMG3580_4,5.319321919,-71.51728035
IMG3526_1,-102.8806781,108.6827196
IMG3153_1,-17.18067808,48.68271965
IMG2887_1,11.21932192,-57.31728035
IMG4027_1,-10.48067808,34.38271965
IMG4051_1,18.51932192,27.28271965
IMG2857_1,51.01932192,-18.11728035
IMG3456_4,19.41932192,-65.21728035
IMG3265_4,6.019321918,23.28271965
IMG3481_1,8.819321918,38.88271965
IMG4207_5,33.81932192,-23.31728035
IMG4017_5,-111.3806781,87.98271965
IMG3140_5,24.31932192,-66.71728035
IMG3322_2,52.91932192,-62.81728035
IMG3699_1,76.91932192,-14.41728035
IMG3346_2,35.61932192,-22.31728035
IMG3781_1,81.21932192,-33.21728035
IMG3766_5,27.41932192,-8.61728035
IMG3783_3,16.11932192,9.48271965
IMG3283_2,-163.7806781,78.38271965
IMG3572_5,73.61932192,-35.51728035
IMG4160_3,61.21932192,-54.61728035
IMG3443_3,64.31932192,-29.61728035
IMG4157_2,0.819321919,-73.31728035
IMG3311_5,49.01932192,1.782719649
IMG4114_5,-4.080678082,-54.21728035
IMG3658_2,-122.4806781,103.3827196
IMG3720_4,8.019321919,-58.21728035
IMG3946_2,15.41932192,-63.81728035
IMG3726_5,-19.98067808,7.48271965
IMG2915_4,-147.3806781,6.282719649
IMG3849_4,11.61932192,34.98271965
IMG3495_5,64.91932192,-64.51728035
IMG4123_5,37.01932192,-26.91728035
IMG3089_3,17.41932192,-21.31728035
IMG3978_4,45.11932192,7.78271965
IMG3595_1,55.61932192,-64.71728035
IMG3899_3,-102.7806781,116.8827196
IMG2878_1,41.51932192,-20.51728035
IMG3963_3,6.419321919,37.88271965
IMG3371_5,-3.480678082,32.78271965
IMG2777_3,60.51932192,-51.61728035
IMG4035_1,-111.6806781,114.3827197
IMG4135_5,-127.8806781,100.0827196
IMG3403_4,30.31932192,-73.01728035
IMG2895_4,38.21932192,3.98271965
IMG3556_3,58.71932192,-56.71728035
IMG3509_4,17.01932192,-64.91728035
IMG4002_1,-103.4806781,20.58271965
IMG3125_3,-127.9806781,110.8827196
IMG3237_2,-71.68067808,50.08271965
IMG3981_3,-72.68067808,118.6827196
IMG3374_2,55.21932192,-46.91728035
IMG2939_1,-100.1806781,53.48271965
IMG3882_1,21.81932192,24.68271965
IMG2853_4,32.61932192,-23.21728035
IMG3194_3,50.31932192,1.482719649
IMG3911_2,54.81932192,-13.61728035
IMG3970_2,-154.4806781,16.58271965
IMG3607_1,-0.480678082,38.48271965
IMG3136_3,12.41932192,-51.71728035
IMG3910_3,48.31932192,-19.41728035
IMG3915_4,-145.3806781,84.48271965
IMG3643_4,44.31932192,-18.61728035
IMG2776_5,-13.38067808,26.38271965
IMG3547_1,15.51932192,-30.71728035
IMG3156_3,-56.78067808,31.08271965
IMG3438_3,32.91932192,-39.11728035
IMG3920_4,34.91932192,-29.01728035
IMG3134_2,41.41932192,11.48271965
IMG3814_1,-8.680678081,33.98271965
IMG3980_3,32.61932192,-1.41728035
IMG3413_2,83.61932192,-31.81728035
IMG2841_3,43.41932192,-52.21728035
IMG3928_2,-98.48067808,59.58271965
IMG2846_1,53.01932192,3.78271965
IMG2818_2,-25.88067808,32.28271965
IMG3901_2,-32.48067808,21.58271965
IMG4194_2,52.21932192,-14.41728035
IMG3557_1,54.01932192,-11.91728035
IMG4183_1,34.21932192,-24.41728035
IMG3095_3,17.51932192,-4.417280351
IMG3067_3,43.61932192,9.58271965
IMG2984_4,-12.08067808,30.98271965
IMG3451_1,3.119321919,40.18271965
IMG3080_3,53.61932192,-52.71728035
IMG2807_1,-0.680678082,-68.61728035
IMG3843_5,51.31932192,-0.81728035
IMG3790_5,16.61932192,-37.11728035
IMG4102_4,-2.780678082,34.18271965
IMG2924_3,36.31932192,4.78271965
IMG3936_1,-130.8806781,100.4827196
IMG3952_4,-119.6806781,47.98271965
IMG4149_4,72.81932192,-32.41728035
IMG2866_4,16.91932192,-71.01728035
IMG3042_4,46.91932192,4.38271965
IMG3654_5,29.11932192,-75.81728035
IMG3708_1,32.21932192,-24.21728035
IMG3668_3,32.61932192,-25.31728035
IMG3649_3,42.51932192,10.88271965
IMG3102_1,14.91932192,-57.91728035
IMG3468_5,40.61932192,-13.11728035
IMG4065_5,36.91932192,4.18271965
IMG3447_1,56.11932192,-70.21728035
IMG4097_4,-51.38067808,30.08271965
IMG3794_5,-104.7806781,25.48271965
IMG4073_5,-15.68067808,21.38271965
IMG3539_5,-1.980678081,30.38271965
IMG4034_1,79.31932192,-48.11728035
IMG2942_5,-91.28067808,130.0827196
IMG3630_4,63.41932192,-35.91728035
IMG3056_1,-17.68067808,19.08271965
IMG2828_4,-52.78067808,7.08271965
IMG3127_5,63.81932192,-27.51728035
IMG3133_2,-95.78067808,97.18271965
IMG4241_4,10.41932192,-59.11728035
IMG4006_1,59.51932192,-53.31728035
IMG3889_3,-3.880678082,-43.31728035
IMG3514_1,71.91932192,-31.31728035
IMG3940_2,-54.78067808,6.08271965
IMG2850_3,48.51932192,-14.81728035
IMG3082_3,31.11932192,-24.61728035
IMG3380_3,27.21932192,-4.01728035
IMG3201_5,18.81932192,20.58271965
IMG2845_5,56.91932192,-69.11728035
IMG3105_2,-4.180678081,35.88271965
IMG2948_1,29.71932192,-2.11728035
IMG3482_4,48.31932192,-16.41728035
IMG3124_4,54.61932192,-61.41728035
IMG4143_3,38.01932192,6.282719649
IMG2831_2,12.71932192,-70.21728035
IMG3554_4,-11.48067808,6.38271965
IMG3900_1,-78.28067808,139.3827196
IMG2903_5,32.71932192,2.48271965
IMG3931_4,10.01932192,-65.21728035
IMG4197_1,12.71932192,28.08271965
IMG4235_1,70.31932192,-50.11728035
IMG4045_4,11.71932192,33.58271965
IMG3088_4,46.01932192,-17.71728035
IMG3574_3,3.519321919,-68.71728035
IMG3702_3,45.71932192,5.78271965
IMG4071_2,59.91932192,-55.11728035
IMG2820_5,-73.08067808,56.58271965
IMG3098_1,22.51932192,-69.21728035
IMG4152_1,25.11932192,-66.41728035
IMG4105_5,29.31932192,-72.71728035
IMG3057_4,46.31932192,10.78271965
IMG3795_3,-34.48067808,45.98271965
IMG3546_4,52.11932192,-67.11728035
IMG2937_3,-4.780678081,27.38271965
IMG3969_2,55.41932192,-48.31728035
IMG2986_2,-65.98067808,28.48271965
IMG3225_4,-47.68067808,16.28271965
IMG2962_3,19.81932192,-68.81728035
IMG3609_1,-124.1806781,117.4827197
IMG3893_5,28.41932192,-70.61728035
IMG3337_3,-96.98067808,92.88271965
IMG4170_5,42.41932192,4.08271965
IMG4095_4,44.21932192,5.982719649
IMG4025_5,14.51932192,7.682719649
IMG4212_3,35.81932192,-23.71728035
IMG3717_4,-69.78067808,107.0827197
IMG3244_1,-58.38067808,39.08271965
IMG3834_5,23.11932192,-73.01728035
IMG3339_3,6.019321918,22.08271965
IMG2769_2,59.71932192,-65.71728035
IMG3933_5,63.41932192,-65.31728035
IMG3535_3,-31.48067808,39.58271965
IMG3212_2,4.219321919,35.98271965
IMG3906_5,24.01932192,3.38271965
IMG3789_2,-118.3806781,68.38271965
IMG3715_5,-5.080678082,25.88271965
IMG3898_5,43.81932192,-65.21728035
IMG3561_2,-28.58067808,23.18271965
IMG3190_1,-54.78067808,61.68271965
IMG3332_2,0.319321919,38.78271965
IMG4220_1,-4.780678081,26.18271965
IMG2886_4,-50.88067808,14.28271965
